accident_id,source,year,month,day_of_week,state,vehicle_1,vehicle_2,vehicles_involved,party_age_group,victim_age_group,cause_of_accident,weather_condition,road_condition,lighting_condition,fatalities,injuries,casualties,severity
SCRAPED_000613,News_Paper,2023,January,Sunday,West Bengal,Truck,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000614,News_Paper,2023,January,Sunday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000615,News_Paper,2023,January,Sunday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,2,3,Fatal
SCRAPED_000616,News_Paper,2023,January,Monday,Rajasthan,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,4,7,Fatal
SCRAPED_000617,News_Paper,2023,January,Tuesday,Tamil Nadu,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000618,News_Paper,2022,December,Saturday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000619,News_Paper,2023,January,Sunday,Jharkhand,Pedestrian,Truck,Unknown,Unknown,31-50,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000620,News_Paper,2023,January,Monday,Rajasthan,Truck,Nil,Unknown,Unknown,18-30,Run Off Road,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000621,News_Paper,2023,January,Monday,Maharashtra,Car,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,3,4,Fatal
SCRAPED_000622,News_Paper,2023,January,Monday,Rajasthan,Two Wheeler,Truck,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000623,News_Paper,2023,January,Tuesday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000624,News_Paper,2023,January,Monday,Delhi,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000625,News_Paper,2023,January,Tuesday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Side,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000626,News_Paper,2023,January,Tuesday,Maharashtra,Truck,Car,Unknown,Unknown,Over 51,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000627,News_Paper,2023,January,Wednesday,Rajasthan,Two Wheeler,Truck,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000628,News_Paper,2023,January,Friday,Tamil Nadu,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000629,News_Paper,2023,January,Friday,Rajasthan,Bus,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,36,41,Fatal
SCRAPED_000630,News_Paper,2023,January,Saturday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Under 18,Others,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000631,News_Paper,2023,January,Saturday,Uttar Pradesh,Car,Truck,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000632,News_Paper,2023,January,Saturday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Over 51,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000633,News_Paper,2023,January,Monday,Kerala,Truck,Two Wheeler,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000634,News_Paper,2023,January,Tuesday,Uttar Pradesh,Car,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,11,12,Fatal
SCRAPED_000635,News_Paper,2023,January,Thursday,Maharashtra,Bus,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,10,23,33,Fatal
SCRAPED_000636,News_Paper,2023,January,Thursday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000637,News_Paper,2023,January,Friday,Madhya Pradesh,Tractor,Ditch,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000638,News_Paper,2023,January,Saturday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000639,News_Paper,2023,January,Tuesday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000640,News_Paper,2023,January,Monday,Chhattisgarh,Car,Truck,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000641,News_Paper,2023,January,Wednesday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000642,News_Paper,2023,January,Thursday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000643,News_Paper,2023,January,Thursday,Kerala,Two Wheeler,Truck,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000644,News_Paper,2023,January,Saturday,Chhattisgarh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000645,News_Paper,2023,January,Friday,Telangana,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000646,News_Paper,2023,January,Saturday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000647,News_Paper,2023,January,Saturday,Andhra Pradesh,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000648,News_Paper,2023,January,Monday,Rajasthan,Car,Truck,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000649,News_Paper,2023,January,Tuesday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000650,News_Paper,2023,January,Wednesday,Assam,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,5,7,Fatal
SCRAPED_000651,News_Paper,2023,January,Wednesday,Madhya Pradesh,Truck,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,6,9,Fatal
SCRAPED_000652,News_Paper,2023,January,Friday,Andhra Pradesh,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,7,9,Fatal
SCRAPED_000653,News_Paper,2023,January,Saturday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,4,8,Fatal
SCRAPED_000654,News_Paper,2023,January,Saturday,Assam,Two Wheeler,Truck,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000655,News_Paper,2023,January,Sunday,Madhya Pradesh,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,1,3,4,Fatal
SCRAPED_000656,News_Paper,2023,January,Monday,Maharashtra,Car,Lorry,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000657,News_Paper,2023,January,Tuesday,Telangana,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000658,News_Paper,2023,January,Monday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000659,News_Paper,2023,February,Wednesday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000660,News_Paper,2023,February,Friday,Gujarat,Pedestrian,Truck,Unknown,Unknown,18-30,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000661,News_Paper,2023,February,Thursday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000662,News_Paper,2023,February,Friday,West Bengal,Two Wheeler,Truck,Unknown,Unknown,Under 18,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000663,News_Paper,2023,February,Friday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000664,News_Paper,2023,February,Sunday,Chhattisgarh,Pedestrian,Tractor,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000665,News_Paper,2023,February,Sunday,Andhra Pradesh,Tractor,Nil,Unknown,Unknown,31-50,Run Off Road,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000666,News_Paper,2023,February,Tuesday,Madhya Pradesh,Auto Rickshaw,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,3,5,Fatal
SCRAPED_000667,News_Paper,2023,February,Monday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000668,News_Paper,2023,February,Tuesday,Uttar Pradesh,Car,Truck,Unknown,Unknown,31-50,Others,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000669,News_Paper,2023,February,Wednesday,Chhattisgarh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,7,2,9,Fatal
SCRAPED_000670,News_Paper,2023,February,Thursday,Bihar,Auto Rickshaw,Lorry,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,3,3,6,Fatal
SCRAPED_000671,News_Paper,2023,February,Saturday,Karnataka,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000672,News_Paper,2023,February,Sunday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000673,News_Paper,2023,February,Monday,Bihar,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000674,News_Paper,2023,February,Monday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000675,News_Paper,2023,February,Tuesday,Telangana,Two Wheeler,Truck,Unknown,Unknown,Over 51,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000676,News_Paper,2023,February,Wednesday,Maharashtra,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,1,5,6,Fatal
SCRAPED_000677,News_Paper,2023,February,Thursday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000678,News_Paper,2023,February,Saturday,Haryana,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000679,News_Paper,2023,February,Sunday,Maharashtra,Pedestrian,Tractor,Unknown,Unknown,Under 18,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000680,News_Paper,2023,February,Monday,Karnataka,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,3,5,Fatal
SCRAPED_000681,News_Paper,2023,February,Wednesday,Uttar Pradesh,Tractor,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,12,16,Fatal
SCRAPED_000682,News_Paper,2023,February,Wednesday,Uttar Pradesh,Truck,Bus,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,2,12,14,Fatal
SCRAPED_000683,News_Paper,2023,February,Wednesday,Tamil Nadu,Tractor,Car,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000684,News_Paper,2023,February,Wednesday,Gujarat,Car,Lorry,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,6,36,42,Fatal
SCRAPED_000685,News_Paper,2023,February,Thursday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,18-30,With Parked Vehicle,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000686,News_Paper,2023,February,Friday,Odisha,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,7,0,7,Fatal
SCRAPED_000687,News_Paper,2023,February,Friday,Uttar Pradesh,Tractor,Nil,Unknown,Unknown,Under 18,Run Off Road,Unknown,Unknown,Unknown,1,12,13,Fatal
SCRAPED_000688,News_Paper,2023,February,Thursday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000689,News_Paper,2023,February,Saturday,Jharkhand,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000690,News_Paper,2023,February,Monday,Gujarat,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,4,1,5,Fatal
SCRAPED_000691,News_Paper,2023,February,Tuesday,Rajasthan,Tractor,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000692,News_Paper,2023,February,Tuesday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000693,News_Paper,2023,March,Thursday,Haryana,Car,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,6,0,6,Fatal
SCRAPED_000694,News_Paper,2023,March,Friday,Tamil Nadu,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000695,News_Paper,2023,March,Friday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000696,News_Paper,2023,March,Friday,Delhi,Car,Lorry,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000697,News_Paper,2023,March,Sunday,Uttarakhand,Two Wheeler,Tractor,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,3,4,Fatal
SCRAPED_000698,News_Paper,2023,March,Sunday,Telangana,Two Wheeler,Lorry,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000699,News_Paper,2023,March,Wednesday,Maharashtra,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000700,News_Paper,2023,March,Thursday,Uttar Pradesh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000701,News_Paper,2023,March,Friday,Punjab,Car,Truck,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000702,News_Paper,2023,March,Friday,Chhattisgarh,Car,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,5,1,6,Fatal
SCRAPED_000703,News_Paper,2023,March,Friday,Chhattisgarh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000704,News_Paper,2023,March,Thursday,Madhya Pradesh,Pedestrian,Truck,Unknown,Unknown,31-50,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000705,News_Paper,2023,March,Sunday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000706,News_Paper,2023,March,Saturday,Bihar,Auto Rickshaw,Truck,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,2,11,13,Fatal
SCRAPED_000707,News_Paper,2023,March,Sunday,Tamil Nadu,Two Wheeler,Lorry,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000708,News_Paper,2023,March,Saturday,Uttar Pradesh,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000709,News_Paper,2023,March,Monday,Bihar,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000710,News_Paper,2023,March,Monday,Telangana,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000711,News_Paper,2023,March,Wednesday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000712,News_Paper,2023,March,Tuesday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000713,News_Paper,2023,March,Friday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000714,News_Paper,2023,March,Saturday,Tamil Nadu,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,6,3,9,Fatal
SCRAPED_000715,News_Paper,2023,March,Friday,Telangana,Pedestrian,Truck,Unknown,Unknown,31-50,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000716,News_Paper,2023,March,Saturday,Andhra Pradesh,Two Wheeler,Tractor,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000717,News_Paper,2023,March,Tuesday,Uttar Pradesh,Car,Tractor,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000718,News_Paper,2023,March,Wednesday,Gujarat,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000719,News_Paper,2023,March,Thursday,Andhra Pradesh,Lorry,Lorry,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000720,News_Paper,2023,March,Thursday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000721,News_Paper,2023,March,Thursday,Tamil Nadu,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,1,4,5,Fatal
SCRAPED_000722,News_Paper,2023,March,Friday,Uttarakhand,Pedestrian,Tractor,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000723,News_Paper,2023,March,Saturday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000724,News_Paper,2023,March,Saturday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000725,News_Paper,2023,March,Saturday,Maharashtra,Two Wheeler,Tractor,Unknown,Unknown,18-30,With Parked Vehicle,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000726,News_Paper,2023,March,Saturday,Maharashtra,Pedestrian,Tractor,Unknown,Unknown,Over 51,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000727,News_Paper,2023,March,Sunday,Chhattisgarh,Truck,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000728,News_Paper,2023,March,Sunday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000729,News_Paper,2023,March,Sunday,Maharashtra,Two Wheeler,Lorry,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000730,News_Paper,2023,March,Tuesday,Madhya Pradesh,Car,Tractor,Unknown,Unknown,18-30,With Parked Vehicle,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000731,News_Paper,2023,March,Tuesday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000732,News_Paper,2023,March,Wednesday,Telangana,Tractor,Bus,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,1,2,3,Fatal
SCRAPED_000733,News_Paper,2023,March,Wednesday,Maharashtra,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,8,13,Fatal
SCRAPED_000734,News_Paper,2023,March,Wednesday,Punjab,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000735,News_Paper,2023,March,Wednesday,Telangana,Tractor,Car,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,15,17,Fatal
SCRAPED_000736,News_Paper,2023,March,Thursday,Andhra Pradesh,Car,Lorry,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000737,News_Paper,2023,March,Friday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,2,7,Fatal
SCRAPED_000738,News_Paper,2023,March,Friday,Uttar Pradesh,Truck,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000739,News_Paper,2023,March,Friday,Haryana,Pedestrian,Lorry,Unknown,Unknown,18-30,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000740,News_Paper,2023,March,Thursday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000741,News_Paper,2023,April,Monday,Andhra Pradesh,Two Wheeler,Lorry,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000742,News_Paper,2023,April,Tuesday,Maharashtra,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000743,News_Paper,2023,April,Sunday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000744,News_Paper,2023,April,Monday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Under 18,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000745,News_Paper,2023,April,Thursday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000746,News_Paper,2023,April,Thursday,Rajasthan,Tractor,Auto Rickshaw,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000747,News_Paper,2023,April,Saturday,Uttar Pradesh,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,6,0,6,Fatal
SCRAPED_000748,News_Paper,2023,April,Thursday,Jharkhand,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000749,News_Paper,2023,April,Friday,Maharashtra,Bus,Truck,Unknown,Unknown,Over 51,With Parked Vehicle,Unknown,Unknown,Unknown,1,12,13,Fatal
SCRAPED_000750,News_Paper,2023,April,Friday,Telangana,Car,Lorry,Unknown,Unknown,Under 18,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000751,News_Paper,2023,April,Saturday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000752,News_Paper,2023,April,Monday,West Bengal,Car,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000753,News_Paper,2023,April,Sunday,Chhattisgarh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000754,News_Paper,2023,April,Monday,Rajasthan,Bicycle,Truck,Unknown,Unknown,Over 51,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000755,News_Paper,2023,April,Monday,Madhya Pradesh,Pedestrian,Lorry,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000756,News_Paper,2023,April,Monday,Uttar Pradesh,Truck,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000757,News_Paper,2023,April,Wednesday,Punjab,Pedestrian,Tractor,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,7,20,27,Fatal
SCRAPED_000758,News_Paper,2023,April,Wednesday,Punjab,Tractor,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,3,11,14,Fatal
SCRAPED_000759,News_Paper,2023,April,Wednesday,Haryana,Two Wheeler,Truck,Unknown,Unknown,18-30,With Parked Vehicle,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000760,News_Paper,2023,April,Friday,Uttar Pradesh,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000761,News_Paper,2023,April,Friday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000762,News_Paper,2023,April,Friday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,31-50,Others,Unknown,Unknown,Unknown,1,2,3,Fatal
SCRAPED_000763,News_Paper,2023,April,Monday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000764,News_Paper,2023,April,Sunday,Uttar Pradesh,Two Wheeler,Tractor,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,4,6,Fatal
